Timestamp,OAT,Success,Quote,Observations,Regular_Quote,Difference
1634000221,-185745,true,8582236123,22,8541142149,-41093974
1634000327,-185749,true,8578804087,22,8527487931,-51316156
1634000373,-185752,true,8576230960,22,8528340679,-47890281
1634000430,-185755,true,8573658606,22,8528340679,-45317927
1634000515,-185751,true,8577088583,22,8531752527,-45336056
1634000554,-185753,true,8575373423,22,8532605703,-42767720
1634000728,-185756,true,8572801325,22,8536872859,-35928466
1634000894,-185757,true,8571944131,22,8536872859,-35071272
1634000908,-185754,true,8574515971,22,8536019257,-38496714
1634000972,-185755,true,8573658606,22,8541142149,-32516457
1634001025,-185757,true,8571944131,22,8545413574,-26530557
1634001100,-185755,true,8573658606,22,8564233237,-9425369
1634001155,-185752,true,8576230960,22,8577088583,857623
1634001219,-185753,true,8575373423,22,8589104316,13730893
1634001258,-185755,true,8573658606,22,8593399727,19741121
1634001333,-185754,true,8574515971,22,8598557056,24041085
1634001430,-185749,true,8578804087,22,8619217342,40413255
1634001541,-185750,true,8577946292,22,8641655342,63709050
1634001567,-185751,true,8577088583,22,8647706316,70617733
1634001662,-185748,true,8579661967,22,8667617935,87955968
1634001685,-185744,true,8583094347,22,8671952610,88858263
1634001722,-185743,true,8583952656,22,8679760490,95807834
1634002042,-185743,true,8583952656,22,8719777356,135824700
1634002126,-185739,true,8587386753,22,8729373908,141987155
1634002138,-185734,true,8591681305,22,8731119871,139438566
1634002189,-185732,true,8593399727,22,8736359852,142960125
1634002476,-185734,true,8591681305,22,8726755620,135074315
1634002616,-185730,true,8595118493,22,8728501058,133382565
1634002667,-185725,true,8599416912,22,8729373908,129956996
1634002781,-185724,true,8600276853,22,8729373908,129097055
1634003041,-185726,true,8598557056,22,8722393551,123836495
1634003153,-185724,true,8600276853,22,8720649334,120372481
1634003223,-185719,true,8604577852,22,8729373908,124796056
1634003304,-185718,true,8605438310,22,8732866182,127427872
1634003575,-185722,true,8601996995,22,8711062373,109065378
1634003761,-185721,true,8602857194,22,8673687088,70829894
1634003788,-185720,true,8603717480,22,8669351545,65634065
1634003823,-185718,true,8605438310,22,8663285425,57847115
1634003837,-185725,true,8599416912,22,8660686960,61270048
1634003910,-185725,true,8599416912,22,8648571087,49154175
1634004110,-185722,true,8601996995,22,8613186303,11189308
1634004205,-185720,true,8603717480,22,8593399727,-10317753
1634004310,-185726,true,8598557056,22,8583952656,-14604400
1634004328,-185725,true,8599416912,22,8582236123,-17180789
1634004348,-185722,true,8601996995,22,8580519934,-21477061
1634004395,-185719,true,8604577852,22,8576230960,-28346892
1634004625,-185725,true,8599416912,22,8571087022,-28329890
1634004633,-185723,true,8601136881,22,8571087022,-30049859
1634004765,-185723,true,8601136881,22,8559096495,-42040386
1634004820,-185721,true,8602857194,22,8553962834,-48894360
1634004838,-185729,true,8595978005,22,8555673712,-40304293
1634004903,-185725,true,8599416912,22,8563376900,-36040012
1634005136,-185719,true,8604577852,22,8583094347,-21483505
1634005724,-185716,true,8607159483,22,8656357915,49198432
1634005968,-185724,true,8600276853,22,8657223551,56946698
1634005984,-185722,true,8601996995,22,8657223551,55226556
1634006034,-185718,true,8605438310,22,8658089273,52650963
1634006112,-185716,true,8607159483,22,8653761527,46602044
1634006136,-185724,true,8600276853,22,8652896237,52619384
1634006201,-185722,true,8601996995,22,8649435944,47438949
1634006275,-185718,true,8605438310,22,8645112523,39674213
1634006319,-185716,true,8607159483,22,8641655342,34495859
1634006365,-185723,true,8601136881,22,8638199544,37062663
1634006485,-185718,true,8605438310,22,8644248098,38809788
1634006516,-185713,true,8609741889,22,8645112523,35370634
1634006628,-185709,true,8613186303,22,8644248098,31061795
1634006661,-185714,true,8608881001,22,8642519508,33638507
1634006692,-185708,true,8614047621,22,8641655342,27607721
1634006829,-185703,true,8618355507,22,8638199544,19844037
1634007033,-185701,true,8620079264,22,8639927270,19848006
1634007136,-185706,true,8615770517,22,8650300887,34530370
1634007155,-185702,true,8619217342,22,8652896237,33678895
1634007233,-185698,true,8622665546,22,8664151754,41486208
1634007338,-185693,true,8626977742,22,8671085502,44107760
1634007391,-185698,true,8622665546,22,8673687088,51021542
1634007554,-185694,true,8626115130,22,8689313002,63197872
1634007591,-185689,true,8630429050,22,8686706730,56277680
1634007641,-185685,true,8633881740,22,8691050952,57169212
1634007756,-185689,true,8630429050,22,8699745915,69316865
1634007818,-185686,true,8633018438,22,8700615889,67597451
1634007911,-185681,true,8637335811,22,8703226335,65890524
1634007956,-185677,true,8640791263,22,8704096658,63305395
1634008199,-185680,true,8638199544,22,8706708148,68508604
1634008483,-185677,true,8640791263,22,8712804672,72013409
1634008570,-185672,true,8645112523,22,8703226335,58113812
1634008748,-185670,true,8646841632,22,8687575400,40733768
1634009180,-185676,true,8641655342,22,8634745128,-6910214
1634009320,-185673,true,8644248098,22,8615770517,-28477581
1634009353,-185667,true,8649435944,22,8612325070,-37110874
1634009624,-185663,true,8652896237,22,8619217342,-33678895
1634009770,-185668,true,8648571087,22,8632155222,-16415865
1634009800,-185665,true,8651165917,22,8635608602,-15557315
1634009830,-185660,true,8655492366,22,8637335811,-18156555
1634009917,-185657,true,8658089273,22,8640791263,-17298010
1634010011,-185663,true,8652896237,22,8645977034,-6919203
1634010543,-185651,true,8663285425,22,8807408172,144122747
1634010631,-185645,true,8668484696,22,8820628536,152143840
1634010654,-185641,true,8671952610,22,8826804829,154852219
1634010757,-185646,true,8667617935,22,8860408814,192790879
1634010778,-185638,true,8674554456,22,8866612961,192058505
1634010813,-185631,true,8680628466,22,8876371114,195742648
1634010854,-185628,true,8683232915,22,8885251480,202018565
1634010861,-185635,true,8677157083,22,8886140005,208982922
1634010907,-185627,true,8684101239,22,8895030145,210928906
1634011027,-185623,true,8687575400,22,8885251480,197676080
1634011104,-185621,true,8689313002,22,8880810187,191497185
1634011267,-185629,true,8682364679,22,8871047154,188682475
1634011354,-185622,true,8688444158,22,8864839905,176395747
1634011370,-185617,true,8692789249,22,8863067202,170277953
1634011400,-185615,true,8694527894,22,8861294855,166766961
1634011425,-185623,true,8687575400,22,8859522862,171947462
1634011586,-185618,true,8691920057,22,8849783231,157863174
1634011625,-185613,true,8696266886,22,8842706590,146439704
1634011846,-185612,true,8697136513,22,8825922236,128785723
1634012251,-185613,true,8696266886,22,8900368498,204101612
1634012627,-185606,true,8702356099,22,8970059328,267703229
1634012765,-185601,true,8706708148,22,8990713175,284005027
1634012936,-185599,true,8708449577,22,8979931329,271481752
1634013039,-185601,true,8706708148,22,8974545255,267837107
1634013086,-185594,true,8712804672,22,8972750615,259945943
1634013095,-185590,true,8716290317,22,8972750615,256460298
1634013138,-185586,true,8719777356,22,8970956334,251178978
1634013157,-185587,true,8718905466,22,8970059328,251153862
1634013216,-185578,true,8726755620,22,8967368849,240613229
1634013333,-185573,true,8731119871,22,8965575644,234455773
1634013368,-185568,true,8735486304,22,8964679176,229192872
1634013396,-185567,true,8736359852,22,8961990310,225630458
1634013577,-185560,true,8742477139,22,8942296587,199819448
1634013613,-185556,true,8745974655,22,8939614434,193639779
1634013809,-185552,true,8749473569,22,8922646140,173172571
1634013852,-185550,true,8751223551,22,8924430759,173207208
1634014167,-185541,true,8759102804,22,8921753965,162651161
1634014354,-185538,true,8761730797,22,8904819572,143088775
1634014632,-185535,true,8764359580,22,8894140731,129781151
1634014682,-185534,true,8765236015,22,8893251406,128015391
1634014832,-185527,true,8771373522,22,8876371114,104997592
1634014863,-185522,true,8775760086,22,8871934259,96174173
1634014906,-185519,true,8778393077,22,8865726389,87333312
1634014953,-185516,true,8781026858,22,8859522862,78496004
1634014982,-185512,true,8784539796,22,8855094429,70554633
1634015106,-185512,true,8784539796,22,8842706590,58166794
1634015350,-185510,true,8786296792,22,8840054308,53757516
1634015460,-185507,true,8788932944,22,8838286562,49353618
1634015676,-185503,true,8792449045,22,8826804829,34355784
1634015701,-185503,true,8792449045,22,8825922236,33473191
1634015744,-185502,true,8793328290,22,8823274989,29946699
1634015768,-185498,true,8796846149,22,8822392750,25546601
1634015799,-185494,true,8800365415,22,8819746561,19381146
1634015986,-185493,true,8801245452,22,8818864675,17619223
1634016125,-185490,true,8803886089,22,8817982877,14096788
1634016237,-185486,true,8807408172,22,8817982877,10574705
1634016307,-185484,true,8809169742,22,8816219545,7049803
1634016510,-185486,true,8807408172,22,8799485467,-7922705
1634016571,-185484,true,8809169742,22,8803005789,-6163953
1634016577,-185481,true,8811812757,22,8802125576,-9687181
1634016684,-185479,true,8813575208,22,8795966552,-17608656
1634016740,-185479,true,8813575208,22,8790690819,-22884389
1634017285,-185478,true,8814456565,22,8752973884,-61482681
1634017337,-185476,true,8816219545,22,8753849181,-62370364
1634017371,-185474,true,8817982877,22,8754724566,-63258311
1634017474,-185475,true,8817101167,22,8751223551,-65877616
1634017530,-185475,true,8817101167,22,8753849181,-63251986
1634017631,-185474,true,8817982877,22,8754724566,-63258311
1634017742,-185472,true,8819746561,22,8755600038,-64146523
1634017885,-185472,true,8819746561,22,8767865849,-51880712
1634017916,-185472,true,8819746561,22,8762606971,-57139590
1634018028,-185472,true,8819746561,22,8755600038,-64146523
1634018070,-185469,true,8822392750,22,8752098674,-70294076
1634018156,-185472,true,8819746561,22,8746849252,-72897309
1634018385,-185473,true,8818864675,22,8722393551,-96471124
1634018423,-185473,true,8818864675,22,8718033662,-100831013
1634018507,-185472,true,8819746561,22,8708449577,-111296984
1634018828,-185475,true,8817101167,22,8658089273,-159011894
1634018933,-185475,true,8817101167,22,8653761527,-163339640
1634019151,-185474,true,8817982877,22,8635608602,-182374275
1634019161,-185471,true,8820628536,22,8634745128,-185883408
1634019557,-185473,true,8818864675,22,8643383760,-175480915
1634019652,-185474,true,8817982877,22,8645112523,-172870354
1634019747,-185474,true,8817982877,22,8638199544,-179783333
1634019907,-185472,true,8819746561,22,8635608602,-184137959
1634019991,-185475,true,8817101167,22,8639063364,-178037803
1634020095,-185477,true,8815338011,22,8639927270,-175410741
1634020186,-185475,true,8817101167,22,8636472163,-180629004
1634020325,-185480,true,8812693938,22,8646841632,-165852306
1634020702,-185482,true,8810931664,22,8688444158,-122487506
1634020796,-185484,true,8809169742,22,8701485951,-107683791
1634020964,-185484,true,8809169742,22,8725010531,-84159211
1634021189,-185488,true,8805646955,22,8746849252,-58797703
1634021254,-185492,true,8802125576,22,8747723937,-54401639
1634021287,-185493,true,8801245452,22,8747723937,-53521515
1634021315,-185489,true,8804766478,22,8752098674,-52667804
1634021316,-185492,true,8802125576,22,8752098674,-50026902
1634021672,-185490,true,8803886089,22,8802125576,-1760513
1634021760,-185491,true,8803005789,22,8810931664,7925875
1634022055,-185489,true,8804766478,22,8831219114,26452636
1634022187,-185492,true,8802125576,22,8842706590,40581014
1634022380,-185490,true,8803886089,22,8864839905,60953816
1634022477,-185489,true,8804766478,22,8877258751,72492273
1634022675,-185485,true,8808288913,22,8887028619,78739706
1634022936,-185487,true,8806527519,22,8909272872,102745353
1634023003,-185485,true,8808288913,22,8915511235,107222322
1634023062,-185485,true,8808288913,22,8917294426,109005513
1634023223,-185486,true,8807408172,22,8903038875,95630703
1634023364,-185491,true,8803005789,22,8886140005,83134216
1634023546,-185489,true,8804766478,22,8883474696,78708218
1634023826,-185489,true,8804766478,22,8898588691,93822213
1634023877,-185489,true,8804766478,22,8900368498,95602020
1634023909,-185493,true,8801245452,22,8902148660,100903208
1634024020,-185490,true,8803886089,22,8908382034,104495945
1634024295,-185492,true,8802125576,22,8919969882,117844306
1634024471,-185493,true,8801245452,22,8912837116,111591664
1634024629,-185497,true,8797725833,22,8893251406,95525573
1634024646,-185495,true,8799485467,22,8891473022,91987555
1634024920,-185498,true,8796846149,22,8866612961,69766812
1634025009,-185498,true,8796846149,22,8862180984,65334835
1634025377,-185500,true,8795087043,22,8855094429,60007386
1634025378,-185496,true,8798605606,22,8855094429,56488823
1634025469,-185499,true,8795966552,22,8856865536,60898984
1634025698,-185499,true,8795966552,22,8863067202,67100650
1634025709,-185503,true,8792449045,22,8863067202,70618157
1634025760,-185499,true,8795966552,22,8860408814,64442262
1634025883,-185500,true,8795087043,22,8861294855,66207812
1634025920,-185502,true,8793328290,22,8860408814,67080524
1634025961,-185503,true,8792449045,22,8859522862,67073817
1634026198,-185496,true,8798605606,22,8879922195,81316589
1634026311,-185497,true,8797725833,22,8887917322,90191489
1634026552,-185495,true,8799485467,22,8941402447,141916980
1634026794,-185494,true,8800365415,22,8996108952,195743537
1634026922,-185487,true,8806527519,22,9000607906,194080387
1634026978,-185487,true,8806527519,22,9004208689,197681170
1634027168,-185486,true,8807408172,22,9016822778,209414606
1634027272,-185487,true,8806527519,22,9007810913,201283394
1634027404,-185479,true,8813575208,22,8988915302,175340094
1634027711,-185479,true,8813575208,22,8957510659,143935451
1634027891,-185480,true,8812693938,22,8942296587,129602649
1634028364,-185481,true,8811812757,22,8901258534,89445777
1634028501,-185475,true,8817101167,22,8891473022,74371855
1634028762,-185475,true,8817101167,22,8895030145,77928978
1634028805,-185476,true,8816219545,22,8897698921,81479376
1634028845,-185476,true,8816219545,22,8899478550,83259005
1634028888,-185468,true,8823274989,22,8901258534,77983545
1634028927,-185469,true,8822392750,22,8903038875,80646125
1634028962,-185468,true,8823274989,22,8903929179,80654190
1634028995,-185468,true,8823274989,22,8905710054,82435065
1634029009,-185460,true,8830336080,22,8907491285,77155205
1634029283,-185461,true,8829453135,22,8910163800,80710665
1634029434,-185460,true,8830336080,22,8910163800,79827720
1634029505,-185460,true,8830336080,22,8908382034,78045954
1634029636,-185452,true,8837402822,22,8903929179,66526357
1634029666,-185454,true,8835635607,22,8903038875,67403268
1634029703,-185453,true,8836519170,22,8905710054,69190884
1634029959,-185455,true,8834752131,22,8875483565,40731434
1634030046,-185450,true,8839170391,22,8867499622,28329231
1634030102,-185451,true,8838286562,22,8864839905,26553343
1634030126,-185449,true,8840054308,22,8863953509,23899201
1634030339,-185450,true,8839170391,22,8853323676,14153285
1634030544,-185441,true,8847128827,22,8841822407,-5306420
1634030737,-185444,true,8844475219,22,8817982877,-26492342
1634030894,-185443,true,8845359667,22,8806527519,-38832148
1634031283,-185445,true,8843590860,22,8754724566,-88866294
1634031301,-185436,true,8851553276,22,8752098674,-99454602
1634031459,-185439,true,8848898341,22,8727628296,-121270045
1634031720,-185439,true,8848898341,22,8713675953,-135222388
1634031946,-185440,true,8848013540,22,8727628296,-120385244
1634032044,-185432,true,8855094429,22,8724138117,-130956312
1634032225,-185435,true,8852438432,22,8719777356,-132661076
1634032302,-185434,true,8853323676,22,8718905466,-134418210
1634032433,-185437,true,8850668210,22,8716290317,-134377893
1634032483,-185429,true,8857751223,22,8707578819,-150172404
1634032493,-185433,true,8854209008,22,8705837564,-148371444
1634032556,-185434,true,8853323676,22,8698876027,-154447649
1634032713,-185442,true,8846244203,22,8670218480,-176025723
1634032942,-185439,true,8848898341,22,8592540473,-256357868
1634032986,-185444,true,8844475219,22,8580519934,-263955285
1634033467,-185448,true,8840938314,22,8473088990,-367849324
1634033502,-185458,true,8832102236,22,8468006915,-364095321
1634033514,-185456,true,8833868745,22,8466313568,-367555177
1634033562,-185460,true,8830336080,22,8460389518,-369946562
1634033675,-185464,true,8826804829,22,8456160592,-370644237
1634033780,-185474,true,8817982877,22,8456160592,-361822285
1634033793,-185476,true,8816219545,22,8455315061,-360904484
1634033886,-185481,true,8811812757,22,8460389518,-351423239
1634033968,-185484,true,8809169742,22,8464620559,-344549183
1634033971,-185492,true,8802125576,22,8464620559,-337505017
1634034059,-185495,true,8799485467,22,8468853716,-330631751
1634034125,-185501,true,8794207623,22,8472241766,-321965857
1634034138,-185506,true,8789811838,22,8471394626,-318417212
1634034189,-185514,true,8782783151,22,8479021932,-303761219
1634034281,-185514,true,8782783151,22,8494297151,-288486000
1634034482,-185518,true,8779270916,22,8516409952,-262860964
1634034783,-185523,true,8774882597,22,8541142149,-233740448
1634034815,-185530,true,8768742636,22,8545413574,-223329062
1634035097,-185530,true,8768742636,22,8570229999,-198512637
1634035221,-185535,true,8764359580,22,8570229999,-194129581
1634035224,-185539,true,8760854712,22,8570229999,-190624713
1634035753,-185547,true,8753849181,22,8599416912,-154432269
1634035777,-185547,true,8753849181,22,8599416912,-154432269
1634035828,-185551,true,8750348517,22,8599416912,-150931605
1634035850,-185554,true,8747723937,22,8598557056,-149166881
1634035981,-185563,true,8739854920,22,8594259067,-145595853
1634036009,-185564,true,8738981022,22,8589963226,-149017796
1634036192,-185567,true,8736359852,22,8577946292,-158413560
1634036311,-185570,true,8733739468,22,8575373423,-158366045
1634036374,-185579,true,8725883032,22,8574515971,-151367061
1634036619,-185579,true,8725883032,22,8570229999,-155653033
1634036826,-185582,true,8723265790,22,8572801325,-150464465
1634036842,-185584,true,8721521399,22,8573658606,-147862793
1634036961,-185593,true,8713675953,22,8583952656,-129723297
1634037122,-185593,true,8713675953,22,8586528100,-127147853
1634037218,-185596,true,8711062373,22,8583952656,-127109717
1634037304,-185599,true,8708449577,22,8580519934,-127929643
1634037323,-185608,true,8700615889,22,8577946292,-122669597
1634037392,-185613,true,8696266886,22,8567659444,-128607442
1634037466,-185619,true,8691050952,22,8556529280,-134521672
1634037522,-185625,true,8685838146,22,8553962834,-131875312
1634037540,-185636,true,8676289454,22,8552252298,-124037156
1634037827,-185638,true,8674554456,22,8536019257,-138535199
1634037852,-185644,true,8669351545,22,8534312309,-135039236
1634038020,-185647,true,8666751259,22,8542850463,-123900796
1634038264,-185655,true,8659820977,22,8562520647,-97300330
1634038431,-185657,true,8658089273,22,8578804087,-79285186
1634038470,-185662,true,8653761527,22,8582236123,-71525404
1634038735,-185665,true,8651165917,22,8586528100,-64637817
1634038790,-185674,true,8643383760,22,8580519934,-62863826
1634038944,-185676,true,8641655342,22,8560808400,-80846942
1634038949,-185681,true,8637335811,22,8559952405,-77383406
1634038968,-185687,true,8632155222,22,8557384933,-74770289
1634039015,-185696,true,8624390166,22,8550542104,-73848062
1634039019,-185700,true,8620941272,22,8549687136,-71254136
1634039045,-185705,true,8616632094,22,8545413574,-71218520
1634039315,-185710,true,8612325070,22,8513855540,-98469530
1634039463,-185719,true,8604577852,22,8496845695,-107732157
1634039485,-185723,true,8601136881,22,8495146581,-105990300
1634039491,-185727,true,8597697286,22,8494297151,-103400135
1634039634,-185731,true,8594259067,22,8484110617,-110148450
1634039666,-185740,true,8586528100,22,8484959028,-101569072
1634039815,-185743,true,8583952656,22,8489202356,-94750300
1634039849,-185748,true,8579661967,22,8484959028,-94702939
1634040013,-185756,true,8572801325,22,8468853716,-103947609
1634040174,-185763,true,8566802764,22,8451088671,-115714093
1634040345,-185769,true,8561664481,22,8410622665,-151041816
1634040570,-185778,true,8553962834,22,8306980038,-246982796
1634040744,-185789,true,8544559118,22,8226795863,-317763255
1634040748,-185801,true,8534312309,22,8225150751,-309161558
1634040777,-185810,true,8526635267,22,8218573590,-308061677
1634040792,-185817,true,8520669009,22,8215286982,-305382027
1634040861,-185821,true,8517261593,22,8204614582,-312647011
1634040908,-185830,true,8509599889,22,8193136731,-316463158
1634041094,-185839,true,8501945077,22,8155536729,-346408348
1634041125,-185845,true,8496845695,22,8152275329,-344570366
1634041144,-185849,true,8493447806,22,8149830136,-343617670
1634041236,-185860,true,8484110617,22,8136801485,-347309132
1634041281,-185869,true,8476478734,22,8140870699,-335608035
1634041318,-185875,true,8471394626,22,8145756443,-325638183
1634041526,-185880,true,8467160199,22,8161247317,-305912882
1634041818,-185889,true,8459543564,22,8157983634,-301559930
1634041935,-185898,true,8451933780,22,8152275329,-299658451
1634042065,-185903,true,8447709081,22,8149830136,-297878945
1634042114,-185906,true,8445175275,22,8150645119,-294530156
1634042658,-185911,true,8440953954,22,8169412238,-271541716
1634042666,-185916,true,8436734743,22,8170229179,-266505564
1634042669,-185921,true,8432517641,22,8170229179,-262288462
1634042818,-185921,true,8432517641,22,8186585170,-245932471
1634042889,-185923,true,8430831390,22,8193956045,-236875345
1634043431,-185928,true,8426617239,22,8237497117,-189120122
1634043539,-185933,true,8422405194,22,8229264149,-193141045
1634043587,-185935,true,8420720965,22,8225150751,-195570214
1634043619,-185936,true,8419878977,22,8221039409,-198839568
1634043782,-185945,true,8412304874,22,8203794202,-208510672
1634043843,-185950,true,8408099983,22,8198873648,-209226335
1634044090,-185952,true,8406418615,22,8178403086,-228015529
1634044132,-185954,true,8404737584,22,8175132543,-229605041
1634044140,-185963,true,8397177100,22,8174315111,-222861989
1634044377,-185968,true,8392979771,22,8162063442,-230916329
1634044392,-185969,true,8392140557,22,8162879648,-229260909
1634044441,-185972,true,8389623418,22,8166961905,-222661513
1634044459,-185984,true,8379562411,22,8167778601,-211783810
1634044643,-185988,true,8376211424,22,8178403086,-197808338
1634044689,-185989,true,8375373887,22,8181674938,-193698949
1634044726,-185992,true,8372861777,22,8181674938,-191186839
1634044864,-186005,true,8361984672,22,8175132543,-186852129
1634044961,-186010,true,8357804934,22,8180856852,-176948082
1634045035,-186011,true,8356969237,22,8184129686,-172839551
1634045113,-186014,true,8354462647,22,8188222569,-166240078
1634045204,-186025,true,8345278250,22,8193136731,-152141519
1634045325,-186030,true,8341106862,22,8198873648,-142233214
1634045343,-186032,true,8339438891,22,8199693535,-139745356
1634045401,-186033,true,8338605031,22,8202153689,-136451342
1634045621,-186043,true,8330271010,22,8209538581,-120732429
1634045659,-186047,true,8326939735,22,8213644171,-113295564
1634045736,-186050,true,8324442152,22,8220217387,-104224765
1634045759,-186051,true,8323609791,22,8222683699,-100926092
1634045914,-186061,true,8315290758,22,8230087075,-85203683
1634045957,-186066,true,8311134359,22,8231733175,-79401184
1634046071,-186068,true,8309472382,22,8235849865,-73622517
1634046104,-186069,true,8308641517,22,8239968613,-68672904
1634046110,-186078,true,8301167478,22,8240792610,-60374868
1634046337,-186081,true,8298677625,22,8258941403,-39736222
1634046376,-186082,true,8297847841,22,8259767297,-38080544
1634046458,-186085,true,8295358984,22,8253162456,-42196528
1634046512,-186093,true,8288725682,22,8249862016,-38863666
1634046801,-186099,true,8283754187,22,8227618543,-56135644
1634047094,-186099,true,8283754187,22,8193136731,-90617456
1634047623,-186102,true,8281269558,22,8173497761,-107771797
1634047690,-186113,true,8272165624,22,8174315111,-97850513
1634048248,-186118,true,8268030782,22,8183311355,-84719427
1634048475,-186122,true,8264724396,22,8138428926,-126295470
1634048565,-186127,true,8260593274,22,8116485902,-144107372
1634048633,-186139,true,8250687002,22,8097840367,-152846635
